mac_addr,drc_id,pressure_board_temp,pressure_env_port1,pressure_env_port2,pressure_env_port3,pressure_env_port4,latex_board_temp,latex_env_port1,latex_env_port2,latex_env_port3,latex_env_port4,qty,optional_field3,drc_percent_manual,thai_date_created,date_created,probe
846990580,B7:7B:1A:08:13:27,35.88,25244.34,56979.73,33230,40803,35.75,25142,54995.15,45355.46,27691.61,60.2,30,38.9,2024-09-10 10:25:15.320000,2024-09-10 03:25:15.320000,P1
846990580,B7:7B:1A:08:13:27,35.88,25249.42,56958.05,33239.94,40790.04,35.88,25141.98,54992.16,45356.2,27694.17,60.3,30,38.9,2024-09-10 10:26:00.284000,2024-09-10 03:26:00.284000,P1
846990580,B7:7B:1A:08:13:27,35.75,25243.09,56969.45,33212.91,40828.57,35.75,25161.31,54916.88,45172.01,27975.33,61.1,30,38.1,2024-09-10 10:27:03.178000,2024-09-10 03:27:03.178000,P1
846990580,B7:7B:1A:08:13:27,35.88,25251.78,56967.84,33211.51,40847.79,35.75,25156.55,54889.71,45297.09,27862.55,61.2,30,38.1,2024-09-10 10:27:45.853000,2024-09-10 03:27:45.853000,P1
846990580,B7:7B:1A:08:13:27,35.75,25247.81,56966.48,33208.07,40840.35,35.88,25153.67,54857.12,45455.9,27705.25,61.3,30,38.1,2024-09-10 10:28:42.515000,2024-09-10 03:28:42.515000,P1
846990580,B7:7B:1A:08:13:27,35.75,25246.45,56971.63,33199.89,40855.34,35.75,25154.04,54939.62,45262.09,27849.46,62.1,30,38,2024-09-10 10:29:27.891000,2024-09-10 03:29:27.891000,P1
846990580,B7:7B:1A:08:13:27,35.75,25249.16,56974.01,33202.21,40834.22,35.75,25153.24,54985.73,45108.89,27979.71,62.2,30,38,2024-09-10 10:30:10.653000,2024-09-10 03:30:10.653000,P1
846990580,B7:7B:1A:08:13:27,35.75,25246.19,56980.91,33218.84,40814.67,35.75,25153.04,54858.6,45601.83,27531.82,62.3,30,38,2024-09-10 10:30:57.271000,2024-09-10 03:30:57.271000,P1
846990580,B7:7B:1A:08:13:27,35.75,25246.8,56990.56,33228.36,40789.83,35.75,25154.72,54601.83,46104.2,27199.62,63.1,30,34.5,2024-09-10 10:31:47.607000,2024-09-10 03:31:47.607000,P1
846990580,B7:7B:1A:08:13:27,35.75,25246.02,56980.09,33232.3,40793.24,35.75,25157,54514.64,46421.75,26931.69,63.2,30,34.5,2024-09-10 10:32:29.639000,2024-09-10 03:32:29.639000,P1
846990580,B7:7B:1A:08:13:27,35.75,25247.43,56981.88,33209.63,40821.18,35.75,25139.84,55080.89,45193.25,27798.01,64.1,30,40.3,2024-09-10 10:34:05.886000,2024-09-10 03:34:05.886000,P1
846990580,B7:7B:1A:08:13:27,35.75,25245,56975.68,33217.86,40819.75,35.75,25137.96,55063.13,45233.31,27764.52,64.2,30,40.3,2024-09-10 10:34:52.361000,2024-09-10 03:34:52.361000,P1
846990580,B7:7B:1A:08:13:27,35.75,25242.28,56959.88,33217.18,40824.24,35.75,25134.94,55048.94,45275.5,27739.42,64.3,30,40.3,2024-09-10 10:35:39.226000,2024-09-10 03:35:39.226000,P1
846990580,B7:7B:1A:08:13:27,35.88,25244.69,56984.54,33212.35,40819.09,35.88,25140.45,54825.56,45633.61,27531.94,65.1,30,38.2,2024-09-10 10:36:33.051000,2024-09-10 03:36:33.051000,P1
846990580,B7:7B:1A:08:13:27,35.75,25246.34,56970.85,33197.22,40854.49,35.88,25153.5,54836.42,45615.71,27551.49,65.2,30,38.2,2024-09-10 10:37:23.866000,2024-09-10 03:37:23.866000,P1
846990580,B7:7B:1A:08:13:27,35.88,25247.98,56974.7,33194,40865.37,35.88,25150.23,54841.38,45647.8,27509.81,65.3,30,38.2,2024-09-10 10:38:27.600000,2024-09-10 03:38:27.600000,P1
846990580,B7:7B:1A:08:13:27,36.13,25239.61,56967.96,33218.53,40814.2,36.13,25245.11,56966.13,33225.61,40823.08,90.4,30,AIR2,2024-09-10 10:47:12.002000,2024-09-10 03:47:12.002000,P1
846990580,B7:7B:1A:08:13:27,36.13,25248.24,56957.86,33228.02,40826.11,36.13,25247.79,56957.28,33225.65,40832.45,90.5,30,AIR2,2024-09-10 10:51:04.867000,2024-09-10 03:51:04.867000,P1
846990580,B7:7B:1A:08:13:27,36.25,25248.93,56953.27,33216.95,40841.47,36.25,25244.39,56944.42,33220.11,40832.91,90.6,30,AIR2,2024-09-10 10:51:40.934000,2024-09-10 03:51:40.934000,P1
846990580,B7:7B:1A:08:13:27,36.25,25248.8,56946.24,33223.64,40840.53,36.25,25191.28,54855.19,44048.38,29366.8,80.4,30,FINGER2,2024-09-10 10:52:26.544000,2024-09-10 03:52:26.544000,P1
846990580,B7:7B:1A:08:13:27,36.25,25256.68,56941.93,33185.58,40929.77,36.25,25195.69,54694.42,44421.43,29080.2,80.5,30,FINGER2,2024-09-10 10:53:11.055000,2024-09-10 03:53:11.055000,P1
846990580,B7:7B:1A:08:13:27,36.25,25257.8,56953.11,33173.17,40934.11,36.25,25193.63,54862.02,44087.43,29310.52,80.6,30,FINGER2,2024-09-10 10:53:53.372000,2024-09-10 03:53:53.372000,P1
846990580,B7:7B:1A:08:13:27,36.25,25259.67,56952.61,33170.78,40939.39,36.25,25082.22,53641.11,51859.9,21841.78,10.14,30,WATER2,2024-09-10 10:54:36.725000,2024-09-10 03:54:36.725000,P1
846990580,B7:7B:1A:08:13:27,36.38,25251.96,56958.74,33191.74,40911.82,36.38,25080.25,53597.65,51795.59,21919.18,10.15,30,WATER2,2024-09-10 10:55:41.685000,2024-09-10 03:55:41.685000,P1
846990580,B7:7B:1A:08:13:27,36.38,25245.75,56962.19,33202.75,40882.7,36.38,25091.55,53605.03,52098.68,21656.3,10.16,30,WATER2,2024-09-10 10:56:31.127000,2024-09-10 03:56:31.127000,P1
846990580,B7:7B:1A:08:13:27,25.63,25082.23,57053.88,33079.94,40151.77,26.38,25079.09,57049.38,33078.89,40154.68,90.1,30,AIR1,2024-09-11 07:16:02.010000,2024-09-11 00:16:02.010000,P1
846990580,B7:7B:1A:08:13:27,26.88,25082.75,57040.46,32924.36,40379.6,27,25091.95,57036.59,32935.82,40385.06,90.2,30,AIR1,2024-09-11 07:16:50.482000,2024-09-11 00:16:50.482000,P1
846990580,B7:7B:1A:08:13:27,27.13,25086.11,57034,32940,40393.41,27.13,25091.85,57042.27,32937.96,40403.19,90.3,30,AIR1,2024-09-11 07:17:53.175000,2024-09-11 00:17:53.175000,P1
846990580,B7:7B:1A:08:13:27,27.38,25091.45,57036.18,32942.22,40402.1,27.5,25061.05,55086.66,43474.4,29236.78,80.1,30,FINGER1,2024-09-11 07:18:56.506000,2024-09-11 00:18:56.506000,P1
846990580,B7:7B:1A:08:13:27,27.5,25092.16,57038.66,32954.73,40402.9,27.63,25040.13,55472.3,42319.99,30186.1,80.2,30,FINGER1,2024-09-11 07:19:41.362000,2024-09-11 00:19:41.362000,P1
846990580,B7:7B:1A:08:13:27,27.75,25093.8,57049.96,32959.2,40410.63,27.63,25053.54,55162.94,43428.16,29215.62,80.3,30,FINGER1,2024-09-11 07:20:19.033000,2024-09-11 00:20:19.033000,P1
846990580,B7:7B:1A:08:13:27,27.75,25100.31,57037.92,32966,40402.02,27.75,25006.8,53725.13,51924.13,21440.58,10.11,30,WATER1,2024-09-11 07:21:19.770000,2024-09-11 00:21:19.770000,P1
846990580,B7:7B:1A:08:13:27,27.88,25107.23,57030.69,32951.98,40442.02,28,25009.59,53672.69,51915.88,21476.17,10.12,30,WATER1,2024-09-11 07:22:38.643000,2024-09-11 00:22:38.643000,P1
846990580,B7:7B:1A:08:13:27,28,25101.69,57037.84,32958.2,40433.22,28,25012.24,53675.84,51980.6,21420.9,10.13,30,WATER1,2024-09-11 07:23:29.485000,2024-09-11 00:23:29.485000,P1
846990580,B7:7B:1A:08:13:27,28.13,25107.28,57024.66,32946.95,40463.03,28.13,25030.51,55011.56,45491.22,27032,11.1,30,38.2,2024-09-11 07:24:14.099000,2024-09-11 00:24:14.099000,P1
846990580,B7:7B:1A:08:13:27,28.13,25105.86,57043.47,32970.62,40434.36,28.25,25025.31,55008.13,45541.48,26968.64,11.2,30,38.2,2024-09-11 07:25:06.164000,2024-09-11 00:25:06.164000,P1
846990580,B7:7B:1A:08:13:27,28.25,25107.49,57048.95,32984.71,40412.64,28.25,25034.93,54972.2,45653.63,26877.06,11.3,30,38.2,2024-09-11 07:25:49.462000,2024-09-11 00:25:49.462000,P1
846990580,B7:7B:1A:08:13:27,28.25,25105.48,57037.86,32965.49,40468.66,28.25,25028.03,55110.88,45065.97,27419.26,12.1,30,40.3,2024-09-11 07:26:21.710000,2024-09-11 00:26:21.710000,P1
846990580,B7:7B:1A:08:13:27,28.38,25106.53,57031.11,32948.93,40490.22,28.38,25028.73,55123.38,44996.03,27486.92,12.2,30,40.3,2024-09-11 07:27:07.289000,2024-09-11 00:27:07.289000,P1
846990580,B7:7B:1A:08:13:27,28.38,25114.15,57028.68,32952.4,40504.48,28.38,25035.83,55104.18,45020.17,27482.3,12.3,30,40.3,2024-09-11 07:27:38.096000,2024-09-11 00:27:38.096000,P1
846990580,B7:7B:1A:08:13:27,28.5,25117.74,57031.13,32940,40522.63,28.5,25047.65,54694.11,46626.81,26104.82,18.1,30,32.2,2024-09-11 07:28:28.007000,2024-09-11 00:28:28.007000,P1
846990580,B7:7B:1A:08:13:27,28.5,25113.26,57041.52,32958.82,40491.48,28.5,25046.93,54680.2,46648.71,26108.73,18.2,30,32.2,2024-09-11 07:29:06.417000,2024-09-11 00:29:06.417000,P1
846990580,B7:7B:1A:08:13:27,28.5,25121.53,57039.29,32968.03,40491.52,28.5,25037.12,54679.78,46677.39,26073.05,18.3,30,32.2,2024-09-11 07:29:44.565000,2024-09-11 00:29:44.565000,P1
846990580,B7:7B:1A:08:13:27,28.63,25121.71,57035.11,32963.95,40499.81,28.63,25035.42,54879.52,45986.5,26621.29,1.1,30,34.6,2024-09-11 07:30:53.822000,2024-09-11 00:30:53.822000,P1
846990580,B7:7B:1A:08:13:27,28.75,25127.63,57026.77,32945.26,40549.5,28.75,25043.22,54833.42,46132.04,26507.45,1.2,30,34.6,2024-09-11 07:31:51.064000,2024-09-11 00:31:51.064000,P1
846990580,B7:7B:1A:08:13:27,28.75,25124.91,57025.75,32941.51,40549.2,28.75,25035.88,54869.24,46089.7,26531.82,1.3,30,34.6,2024-09-11 07:33:32.203000,2024-09-11 00:33:32.203000,P1
846990580,B7:7B:1A:08:13:27,28.88,25127.65,57034.04,32943.99,40546.64,28.88,25033.93,55090.22,45259.22,27251.32,2.1,30,39.1,2024-09-11 07:34:34.986000,2024-09-11 00:34:34.986000,P1
846990580,B7:7B:1A:08:13:27,28.88,25127.98,57020.19,32946.56,40559.11,28.88,25040.83,55077.95,45177.8,27356.02,2.2,30,39.1,2024-09-11 07:35:40.328000,2024-09-11 00:35:40.328000,P1
846990580,B7:7B:1A:08:13:27,29,25133.33,57025.67,32949.77,40584.57,29,25039.7,55088.56,45153.24,27387.56,2.3,30,39.1,2024-09-11 07:36:21.776000,2024-09-11 00:36:21.776000,P1
846990580,B7:7B:1A:08:13:27,29,25125.37,57024.91,32983.89,40525.09,29,25049.55,54707.79,46578.57,26167.98,3.1,30,32.1,2024-09-11 07:36:56.127000,2024-09-11 00:36:56.127000,P1
846990580,B7:7B:1A:08:13:27,29,25133.01,57023,32946.52,40584.43,29.25,25054.13,54666.09,46740.65,26040.26,3.2,30,32.1,2024-09-11 07:37:47.508000,2024-09-11 00:37:47.508000,P1
846990580,B7:7B:1A:08:13:27,29.13,25133.42,57040.34,32960.41,40557.35,29,25045.78,54661.69,46699.55,26093.98,3.3,30,32.1,2024-09-11 07:38:24.559000,2024-09-11 00:38:24.559000,P1
846990580,B7:7B:1A:08:13:27,29.38,25135.59,57020.95,32968.74,40557.82,29,25061.88,54659.92,46322.5,26519.45,4.1,30,33.2,2024-09-11 07:39:11.933000,2024-09-11 00:39:11.933000,P1
846990580,B7:7B:1A:08:13:27,29.13,25137.48,57025.19,32958.22,40586.16,29.13,25067.06,54714.75,46102.11,26715.81,4.2,30,33.2,2024-09-11 07:39:48.746000,2024-09-11 00:39:48.746000,P1
846990580,B7:7B:1A:08:13:27,29.13,25132.38,57019.05,32942.43,40614.41,29.38,25056.53,54791.43,45938.32,26826.39,4.3,30,33.2,2024-09-11 07:40:38.408000,2024-09-11 00:40:38.408000,P1
846990580,B7:7B:1A:08:13:27,29.38,25135.27,57019.88,32958,40589.73,29.13,25049.04,55159.39,44724.22,27820.66,5.1,30,41.6,2024-09-11 07:41:19.974000,2024-09-11 00:41:19.974000,P1
846990580,B7:7B:1A:08:13:27,29.5,25136.16,57019.23,32971.96,40575.34,29.25,25047.84,55123.57,44881.4,27688.02,5.2,30,41.6,2024-09-11 07:42:08.045000,2024-09-11 00:42:08.045000,P1
846990580,B7:7B:1A:08:13:27,29.25,25137.48,57012.17,32950,40619.62,29.25,25042.23,55143.51,44814.01,27753.95,5.3,30,41.6,2024-09-11 07:42:47.202000,2024-09-11 00:42:47.202000,P1
846990580,B7:7B:1A:08:13:27,29.25,25137.81,57018.13,32957.89,40615.01,29.25,25050.83,55005.2,45342.23,27279.6,6.1,30,37.2,2024-09-11 07:43:31.849000,2024-09-11 00:43:31.849000,P1
846990580,B7:7B:1A:08:13:27,29.25,25141.58,57041.39,32952.24,40591.51,29.25,25050.85,55003.69,45370.77,27249.99,6.2,30,37.2,2024-09-11 07:44:19.127000,2024-09-11 00:44:19.127000,P1
846990580,B7:7B:1A:08:13:27,29.25,25138.17,57035.17,32946.01,40615.48,29.63,25058.28,54952.24,45553.15,27099.62,6.3,30,37.2,2024-09-11 07:45:06.460000,2024-09-11 00:45:06.460000,P1
846990580,B7:7B:1A:08:13:27,29.38,25138.03,57028.47,32948.25,40618.71,29.38,25058.54,54807.45,46292.88,26425.63,7.1,30,33.5,2024-09-11 07:45:51.359000,2024-09-11 00:45:51.359000,P1
846990580,B7:7B:1A:08:13:27,29.38,25139.85,57037.38,32943.99,40627.62,29.63,25053.78,54813.75,46240.2,26475.38,7.2,30,33.5,2024-09-11 07:46:43.342000,2024-09-11 00:46:43.342000,P1
846990580,B7:7B:1A:08:13:27,29.5,25139.98,57008.07,32953.76,40620.38,29.75,25054.29,54746.62,46454.37,26300.61,7.3,30,33.5,2024-09-11 07:47:56.521000,2024-09-11 00:47:56.521000,P1
846990580,B7:7B:1A:08:13:27,29.75,25136.39,57014.23,32962.85,40609.23,29.5,25065.74,54789.2,45952.08,26832.27,8.1,30,35.2,2024-09-11 07:48:39.678000,2024-09-11 00:48:39.678000,P1
846990580,B7:7B:1A:08:13:27,29.75,25141.53,57019.73,32956.49,40632.84,29.75,25068.85,54779.85,46002.25,26785.5,8.2,30,35.2,2024-09-11 07:49:22.870000,2024-09-11 00:49:22.870000,P1
846990580,B7:7B:1A:08:13:27,29.63,25146.15,57022.84,32991.95,40586.16,29.63,25060.74,54729.78,46139.71,26683.74,8.3,30,35.2,2024-09-11 07:50:06.612000,2024-09-11 00:50:06.612000,P1
846990580,B7:7B:1A:08:13:27,29.75,25147.24,57027.06,32961.1,40619.34,29.88,25062.85,54807.06,45837.81,26958.67,9.1,30,36.2,2024-09-11 07:51:09.536000,2024-09-11 00:51:09.536000,P1
846990580,B7:7B:1A:08:13:27,29.88,25142.35,57011.09,32964.02,40628.2,29.63,25070.87,54749.28,46025.28,26810.37,9.2,30,36.2,2024-09-11 07:52:20.795000,2024-09-11 00:52:20.795000,P1
846990580,B7:7B:1A:08:13:27,30,25143.46,57011.96,32980.37,40620.2,29.88,25072.7,54752.19,45996.87,26833.96,9.3,30,36.2,2024-09-11 07:52:52.277000,2024-09-11 00:52:52.277000,P1
846990580,B7:7B:1A:08:13:27,30,25146.01,57013.96,32975.81,40629.64,30,25057.27,54876.4,45972.17,26736.32,10.1,30,35.4,2024-09-11 07:53:48.385000,2024-09-11 00:53:48.385000,P1
846990580,B7:7B:1A:08:13:27,30,25142.73,57011.82,32961.99,40658.1,29.75,25059.87,54854.53,46073.07,26643.79,10.2,30,35.4,2024-09-11 07:54:33.010000,2024-09-11 00:54:33.010000,P1
846990580,B7:7B:1A:08:13:27,30,25033.75,56370.28,39879.49,32367.74,30.13,25057.28,54936.09,45809.32,26864.12,10.3,30,35.4,2024-09-11 07:56:00.241000,2024-09-11 00:56:00.241000,P1
846990580,B7:7B:1A:08:13:27,30.13,25151.57,57016.56,32983.13,40607.23,30.13,25061.82,55072.22,45210.97,27413.83,13.1,30,39.5,2024-09-11 07:57:17.643000,2024-09-11 00:57:17.643000,P1
846990580,B7:7B:1A:08:13:27,30.13,25151.64,56997.91,32986.23,40606.25,30.13,25062.82,55081.4,45160.02,27451.58,13.2,30,39.5,2024-09-11 07:58:05.585000,2024-09-11 00:58:05.585000,P1
846990580,B7:7B:1A:08:13:27,30.13,25153.76,57012.58,32997.79,40604.69,30.13,25057.44,55079.25,45224.2,27397.82,13.3,30,39.5,2024-09-11 07:58:48.024000,2024-09-11 00:58:48.024000,P1
846990580,B7:7B:1A:08:13:27,30.25,25155.1,57020.2,32962,40657.57,30.25,25079.65,54983.14,45265.33,27457.58,26.1,30,39.4,2024-09-11 07:59:49.412000,2024-09-11 00:59:49.412000,P1
846990580,B7:7B:1A:08:13:27,30.25,25151.64,57031.38,33029.46,40551.29,30.25,25069.64,55000.01,45238,27461.8,26.2,30,39.4,2024-09-11 08:00:31.088000,2024-09-11 01:00:31.088000,P1
846990580,B7:7B:1A:08:13:27,30.25,25156.25,57007.44,32987.84,40634.13,30.25,25076.34,54941.61,45445.85,27290.53,26.3,30,39.4,2024-09-11 08:01:21.639000,2024-09-11 01:01:21.639000,P1
846990580,B7:7B:1A:08:13:27,30.25,25154,57015.47,33000.95,40614.41,30.38,25080.71,54822.8,45734.32,27091.85,14.1,30,36.5,2024-09-11 08:02:20.469000,2024-09-11 01:02:20.469000,P1
846990580,B7:7B:1A:08:13:27,30.38,25152.02,57022.58,32999.88,40624.81,30.38,25080.24,54774.3,45924.35,26925.91,14.2,30,36.5,2024-09-11 08:02:54.474000,2024-09-11 01:02:54.474000,P1
846990580,B7:7B:1A:08:13:27,30.38,25159.21,57018.09,33005.74,40629.46,30.38,25081.62,54792.1,45851.93,27001.31,14.3,30,36.5,2024-09-11 08:03:37.397000,2024-09-11 01:03:37.397000,P1
846990580,B7:7B:1A:08:13:27,30.38,25157.38,57023.66,33005.13,40616.54,30.38,25062.9,55045.89,45524.92,27108.35,15.1,30,36.7,2024-09-11 08:04:49.049000,2024-09-11 01:04:49.049000,P1
846990580,B7:7B:1A:08:13:27,30.38,25161.24,57021.09,32999.7,40638.92,30.38,25058.09,55191.32,45007.69,27559.24,15.2,30,36.7,2024-09-11 08:05:36.346000,2024-09-11 01:05:36.346000,P1
846990580,B7:7B:1A:08:13:27,30.5,25161.47,57009.66,32986.42,40670.2,30.5,25061.14,55080.04,45398.7,27220.19,15.3,30,36.7,2024-09-11 08:06:38.512000,2024-09-11 01:06:38.512000,P1
846990580,B7:7B:1A:08:13:27,30.5,25164.71,57019.68,33000.27,40638.75,30.5,25081.3,54624.52,46669.62,26254.34,16.1,30,31.8,2024-09-11 08:07:14.752000,2024-09-11 01:07:14.752000,P1
846990580,B7:7B:1A:08:13:27,30.5,25156.18,57022.9,33010.08,40627.09,30.5,25075.67,54597.35,46774.26,26159.79,16.2,30,31.8,2024-09-11 08:08:06.981000,2024-09-11 01:08:06.981000,P1
846990580,B7:7B:1A:08:13:27,30.5,25160.16,57022.49,32984.36,40677.37,30.5,25083.99,54624.68,46657.46,26266.17,16.3,30,31.8,2024-09-11 08:08:56.583000,2024-09-11 01:08:56.583000,P1
846990580,B7:7B:1A:08:13:27,30.5,25154.29,57015.96,33002.18,40634.08,30.5,25073.03,54890.08,45929.98,26828.33,17.1,30,35.2,2024-09-11 08:09:51.056000,2024-09-11 01:09:51.056000,P1
846990580,B7:7B:1A:08:13:27,30.63,25161.76,57030.81,32990.31,40662.73,30.5,25081.13,54795.24,46205.56,26614.13,17.2,30,35.2,2024-09-11 08:10:35.190000,2024-09-11 01:10:35.190000,P1
846990580,B7:7B:1A:08:13:27,30.5,25163.62,57019.73,33013.77,40645.98,30.63,25077.91,54811.76,46138.51,26663.09,17.3,30,35.2,2024-09-11 08:11:30.506000,2024-09-11 01:11:30.506000,P1
846990580,B7:7B:1A:08:13:27,30.63,25162.32,57021.75,32990.91,40671.57,30.63,25069.63,54922.74,46119.79,26576.01,19.1,30,35.1,2024-09-11 08:12:18.681000,2024-09-11 01:12:18.681000,P1
846990580,B7:7B:1A:08:13:27,30.63,25165.83,57012.24,33004.77,40651.82,30.63,25073.6,54888.45,46199.78,26532.08,19.2,30,35.1,2024-09-11 08:13:11.389000,2024-09-11 01:13:11.389000,P1
846990580,B7:7B:1A:08:13:27,30.63,25164.39,57021.87,33003.96,40665.14,30.75,25073.38,54924.29,46080.28,26628.36,19.3,30,35.1,2024-09-11 08:14:05.670000,2024-09-11 01:14:05.670000,P1
846990580,B7:7B:1A:08:13:27,30.75,25163.83,57021.14,33033.14,40607.59,30.75,25091.67,54581.7,46716.81,26258.26,20.1,30,31.4,2024-09-11 08:14:57.805000,2024-09-11 01:14:57.805000,P1
846990580,B7:7B:1A:08:13:27,30.75,25168.52,57028.47,33026.88,40644.48,30.75,25097.61,54480.77,46992.7,26071.31,20.2,30,31.4,2024-09-11 08:15:48.604000,2024-09-11 01:15:48.604000,P1
846990580,B7:7B:1A:08:13:27,30.88,25170.15,57025.18,33020.52,40644.93,30.88,25094.35,54483.32,46998.39,26061.85,20.3,30,31.4,2024-09-11 08:17:09.584000,2024-09-11 01:17:09.584000,P1
846990580,B7:7B:1A:08:13:27,30.88,25171.72,57032.91,33023.96,40642.81,30.88,25081.48,54841.66,46048.94,26758.31,22.1,30,34.6,2024-09-11 08:17:59.739000,2024-09-11 01:17:59.739000,P1
846990580,B7:7B:1A:08:13:27,30.88,25166.4,57025.64,33016.05,40666.91,30.88,25084.82,54803.19,46195.55,26648.22,22.2,30,34.6,2024-09-11 08:18:41.660000,2024-09-11 01:18:41.660000,P1
846990580,B7:7B:1A:08:13:27,30.88,25166.02,57018.99,33045.26,40627.46,30.88,25087.4,54771.74,46264.01,26598.38,22.3,30,34.6,2024-09-11 08:19:18.665000,2024-09-11 01:19:18.665000,P1
846990580,B7:7B:1A:08:13:27,30.88,25169.24,57025.64,33092.14,40550.41,30.88,25097.23,54460.47,47352.59,25693.68,23.1,30,28.2,2024-09-11 08:20:14.673000,2024-09-11 01:20:14.673000,P1
846990580,B7:7B:1A:08:13:27,31,25171.22,57031.67,33041.94,40634.06,30.88,25091.87,54439.25,47440.41,25620.8,23.2,30,28.2,2024-09-11 08:21:11.460000,2024-09-11 01:21:11.460000,P1
846990580,B7:7B:1A:08:13:27,31,25169.99,57020.67,33034.2,40640.61,30.88,25086.98,54493.57,47301.56,25721.78,23.3,30,28.2,2024-09-11 08:21:52.960000,2024-09-11 01:21:52.960000,P1
846990580,B7:7B:1A:08:13:27,31,25175.78,57025.55,33053.09,40622.64,31,25077.42,54809.91,46347.75,26460.91,24.1,30,33.9,2024-09-11 08:22:59.257000,2024-09-11 01:22:59.257000,P1
846990580,B7:7B:1A:08:13:27,31,25171.64,57023.06,33027.01,40649.13,31,25085.64,54803.25,46397.01,26422.43,24.2,30,33.9,2024-09-11 08:23:53.690000,2024-09-11 01:23:53.690000,P1
846990580,B7:7B:1A:08:13:27,31,25177.07,57023.07,33027.95,40672.71,31,25082.82,54804.86,46422.23,26402.91,24.3,30,33.9,2024-09-11 08:24:34.668000,2024-09-11 01:24:34.668000,P1
846990580,B7:7B:1A:08:13:27,31,25172.45,57003.48,33037.83,40642.24,31.13,25085.43,54882.61,45991.93,26806.57,38.1,30,36.1,2024-09-11 08:25:43.937000,2024-09-11 01:25:43.937000,P1
846990580,B7:7B:1A:08:13:27,31.13,25175.82,57023.14,33029.08,40661.02,31,25083.29,54876.86,46001.69,26805.1,38.2,30,36.1,2024-09-11 08:26:30.003000,2024-09-11 01:26:30.003000,P1
846990580,B7:7B:1A:08:13:27,31,25181.39,57018.59,33046.22,40648.1,31.13,25086.15,54876.17,45976.52,26832.74,38.3,30,36.1,2024-09-11 08:27:33.386000,2024-09-11 01:27:33.386000,P1
846990580,B7:7B:1A:08:13:27,31.13,25176.03,57022.77,33043.9,40646.17,31.13,25082.51,54848.84,46458.28,26313.5,25.1,30,33,2024-09-11 08:28:19.558000,2024-09-11 01:28:19.558000,P1
846990580,B7:7B:1A:08:13:27,31.13,25182.39,57031.73,33046.93,40646.74,31.13,25076.51,54821.7,46554.89,26243.09,25.2,30,33,2024-09-11 08:29:01.322000,2024-09-11 01:29:01.322000,P1
846990580,B7:7B:1A:08:13:27,31.25,25175.96,57007.74,33047.84,40653.5,31.13,25085.45,54805.84,46596.77,26208.67,25.3,30,33,2024-09-11 08:29:46.665000,2024-09-11 01:29:46.665000,P1
846990580,B7:7B:1A:08:13:27,31.25,25183.48,57002.98,33034.22,40685.02,31.25,25093.6,55093.77,44964.22,27764.68,21.1,30,40,2024-09-11 08:31:06.813000,2024-09-11 01:31:06.813000,P1
846990580,B7:7B:1A:08:13:27,31.25,25180.23,57022.32,33032.67,40687.75,31.25,25095.45,55082.23,45065.48,27678.71,21.2,30,40,2024-09-11 08:31:50.519000,2024-09-11 01:31:50.519000,P1
846990580,B7:7B:1A:08:13:27,31.25,25176.29,57006.12,33057.5,40669.77,31.38,25084.75,55115.51,44928.62,27807.44,21.3,30,40,2024-09-11 08:32:34.655000,2024-09-11 01:32:34.655000,P1
846990580,B7:7B:1A:08:13:27,31.38,25180.13,57020.48,33077.79,40623.65,31.38,25094.5,54972.2,45289.85,27533.31,27.1,30,39,2024-09-11 08:33:19.769000,2024-09-11 01:33:19.769000,P1
846990580,B7:7B:1A:08:13:27,31.38,25184.54,57020.26,33051.71,40672.3,31.5,25098.3,54964.69,45374.19,27456.34,27.2,30,39,2024-09-11 08:34:25.569000,2024-09-11 01:34:25.569000,P1
846990580,B7:7B:1A:08:13:27,31.5,25182.75,57018.73,33058.95,40665.94,31.5,25099.53,54941.37,45443.71,27412.4,27.3,30,39,2024-09-11 08:35:07.742000,2024-09-11 01:35:07.742000,P1
846990580,B7:7B:1A:08:13:27,31.5,25182.05,57003.5,33077.7,40664.01,31.63,25093.65,55211.14,44669.59,28035.59,28.1,30,42.4,2024-09-11 08:35:48.354000,2024-09-11 01:35:48.354000,P1
846990580,B7:7B:1A:08:13:27,31.63,25187.48,57014.74,33064.72,40676.61,31.63,25095.61,55201.06,44742.21,27974.54,28.2,30,42.4,2024-09-11 08:36:48.788000,2024-09-11 01:36:48.788000,P1
846990580,B7:7B:1A:08:13:27,31.63,25193.95,57009.43,33042.99,40720.34,31.63,25100.54,55187.96,44774.59,27952,28.3,30,42.4,2024-09-11 08:37:35.712000,2024-09-11 01:37:35.712000,P1
846990580,B7:7B:1A:08:13:27,31.75,25191.72,57013.24,33070.36,40681.11,31.63,25105.12,54987.34,45029.45,27849.59,29.1,30,39.9,2024-09-11 08:38:23.337000,2024-09-11 01:38:23.337000,P1
846990580,B7:7B:1A:08:13:27,31.63,25188.4,57012.29,33073.1,40671.76,31.75,25107.4,54931.21,45241.92,27669.89,29.2,30,39.9,2024-09-11 08:39:13.411000,2024-09-11 01:39:13.411000,P1
846990580,B7:7B:1A:08:13:27,31.75,25189.08,57019.29,33096.76,40648.3,31.75,25115.12,54962.99,45140.27,27749.67,29.3,30,39.9,2024-09-11 08:40:14.934000,2024-09-11 01:40:14.934000,P1
